,text,tag,senti_polarity
1464, ⊙劳动是医治一切病痛的最宝贵的药品劳动永远是人类生活的基础，是创造人类和文化幸福的基础。[苏]马卡连柯引自《马卡连柯的生平和教育学》第108页。,正能量,positive
1465, ⊙情有所钟时，不是嫉妒杀死爱情，就是爱情杀死嫉妒，二中有一，绝无例外。——[意大利]夸西莫多,正能量,positive
1466, 人生如坐公交车，有的人很从容，可以欣赏窗外的景色；有的人很窘迫，总处于推搡和拥挤之中。,正能量,positive
1467, 有些人在激烈的竞争的大浪席卷而去，从此一蹶不振；一些人反对风口、在岸边，他们成功了。因为他们有多坚持。对于他们来说不前沿的绊脚石，但填充自己的基金会。,正能量,positive
1468, ⊙人生是个艰辛的历程，让我自己的一生过得完美一点儿已经很不容易了，怎么能指望我去教导别人如何过好他的一生呢？[英]毛姆《快乐的A》，《天作之合》第676页。,正能量,positive
1469, 相信自己的人，时时会有好运，不信自己的人，时时都有霉运，相信自己的人，成功总是相伴，不信自己的人，失败与你为伍。愿大家都自信多一点，好运多一些，成功永相随。,正能量,positive
1470, 要成功，就要长期等待而不焦躁，态度从容却持续敏锐，不怕挫折且充满期望。,正能量,positive
1471, 只要下定决心，过去的失败，正好是未来行动的借鉴；只要不屈不挠，一时的障碍，正好是推动成功的力量。,正能量,positive
1472, 人生，就是人们渴求幸福和享受幸福的过程。渴求幸福，驱赶着人们去奋斗；享受幸福，就是在甜美之中品尝到奋斗的结果。,正能量,positive
1473, ⊙一个人如果使自己的母亲伤心，无论他的地位多么显赫，无论他多么有名，他也是一个卑劣的人。——[意大利]亚米契斯,正能量,positive
1474, ⊙生活除了梦幻之外，也充满了现实。一个人不能够靠回忆过活。[美]欧·亨利《没有特写》，《欧·亨利短篇小说选》[下]，第253页。,正能量,positive
1475, ⊙爱情的发生，在有所接触又不太稔熟之间，既有神秘感，又有亲切感，既能给想象力留出充分余地，又能使吸引力发挥到最满意的程度。——周国平,正能量,positive
1476, 兰德：我和谁都不争，和谁争我都不屑；我爱大自然，其次就是艺术；我双手烤着，生命之火取暖；火萎了，我也准备走了。,正能量,positive
1477, 上苍不会给你快乐、也不会给你痛苦，它只会给你真实的生活。有人忍受不了生活的平淡而死去，却不知道生命本身就是奇迹！,正能量,positive
1478, ⊙人生的长链不论是金铸也好，铁打的也好，荆棘编成的也好，要不是你自己在终生难忘的某一天动手去制作那第一环，你也就根本不会过上这样的一生了。一狄更斯,正能量,positive
1479, ⊙尽管我们分别了很久很久，尽管我们相隔很远很远，但对您——我的思念并未减少，我的思念溢满心中，我的思念深沉于每一角落。,正能量,positive
1480, 失败源自内心的崩溃，成功从战胜自己一开始，肯定自己是一种意志的胜利，控制自己是一种理智的成功，超越自己是一种人生的成熟。,正能量,positive
1481, ⊙在青年时，你会觉得一日的时间很短，一年的时间很长；到了老年，你就会觉得一年的时间很短，一日的时间很长了。——恺撒,正能量,positive
1482, 让春天的温暖陪伴着你，让小草的绿意陪伴着你，让灿烂的阳光陪伴着你，伴你踏上征途，并早日获得成功。,正能量,positive
1483, 结果的成功与否是很重要，而更重要的是过程。也许你成功了，却没有经过努力，那只不过侥幸罢了。,正能量,positive
1484, 睡太久的手机铃声，和时钟不停踱步声。陪伴我看着夜更深，凉了，泪痕。我们在浪漫码头，像小孩那样笑着。相机一闪烁，就永恒一个片刻。紧搂着对我点头，你好像永远懂得。,正能量,positive
1485, ⊙必需的知识，就是某种完整的知识，就是关于生活，关于生存，关于广义存在的科学，而不是忽而东忽而西的科学。——[俄国]别林斯基,正能量,positive
1486, 其实，每个人都具有成功者的机会。亦即在起跑点上是一样的，至于起跑后的差距则是日积月累发展出来的。虽然每个人都有获得成功的机会，但是，结果如何，完全要看个人的本事了。,正能量,positive
1487, 我们应有恒心，特地要有自决定疑念！我们必须相疑，我们当比天是要雍么做某种工做得。——居里妇人,正能量,positive
1488, ⊙回首如烟往事是怎样的一番心境？邀你和子夜的星辰谈心，说一说过往的点点滴滴，和那些快被岁月遗忘的欢笑。,正能量,positive
1489, ⊙一个人受了友谊的感动去办事的时候，本来胆小的变得勇敢了，本来怕羞的变得自信了，懒怠的也肯动了，性子暴躁的也谨慎小心肯担待人了。[英]萨克雷《名利场》第1册，第272页。,正能量,positive
1490, 所有成功都离不开汗水，离不开勤奋。无论是否拥有天赋，勤奋永远都是不可缺少的一部分。,正能量,positive
1491, 你拥有成功的昨天，但那毕竟已经成为历史。只有不断地努力，才能不断地进步，千万不要躺在过去的功劳簿上睡大觉。,正能量,positive
1492, ⊙当你能够感觉你愿意感觉的东西，能够说出你所感觉到的东西的时候，这是非常幸福的时候。——塔西陀,正能量,positive
1493, 能为一个人等多久，说得最动听的是男生，做得最成功的是女生。男生滥情，更薄情，自古如此。,正能量,positive
1494, ⊙在我生平每一发展阶段或时期，我所悬的最高理想从来不超过我当时的力所能及。——[德国]歌德,正能量,positive
1495, 大多数人想要改造这个世界，但却罕有人想改造自己。未曾失败的人恐怕也未曾成功过。,正能量,positive
1496, ⊙人类真正的智慧是良好教育的基础，也就是人生幸福的基础。[瑞士]裴斯泰洛齐《林哈德和葛笃德》，引自《西方资产阶级教育论著选》第168页。,正能量,positive
1497, ⊙幸福是生活的唯一鼓励；一旦幸福化成泡影，生存就只是一种恼人的煎熬了。——[美国]桑塔亚那,正能量,positive
1498, 心态决定你的行为，行为决定你的习惯，习惯决定你的性格，性格决定你的命运。也就是说心态决定你的命运，有什么样的心态，就有什么样的人生，明确的目标加上积极的心态，是一切成功的起点。,正能量,positive
1499, ⊙金钱比起一分纯洁的良心来，又算得什么呢？[英]哈代《哈代短篇小说集》第1集，第210页。,正能量,positive
1500, 智慧言语：在这个世界上，不可能有十全十美的人，因此不能要求一个人必须「十全」；「残缺」更能体会娑婆世界的真味。,正能量,positive
1501, 清晨的美好就如青草般芳香，如河溪般清澈，如玻璃般透明，如甘露般香甜。亲爱的，早上好，愿你今天有个好心情！,正能量,positive
1502, 敢于浪费哪怕一个钟头时间的人，说明他还不懂得珍惜生命的全部价值。一达尔文,正能量,positive
1503, 人最大的困难在于战胜自己，一个人的成功最大的障碍不是来自于外界，而是来自于自己。,正能量,positive
1504, ⊙不以利害关系来缔结婚姻是一件最高贵的举动。结婚不是恋爱的终结；爱的“事业”是永无止境的。要维持一个家庭的融洽，家庭里必须要有默认的谅解。——大仲马,正能量,positive
1505, ⊙落红不是无情物，化作春泥更护花我不如起个磨刀石的作用，能使钢刀锋利，虽然它自己切不动什么。[古罗马]贺拉斯《诗艺·诗学》第153页。,正能量,positive
1506, 每个人都是他思想的产物，想的是小的目标，就可预期成果也是微小的。想到伟大的目标就会赢得重大的成功。,正能量,positive
1507, 梦虽虚幻，却是自己的梦想；位虽低微，却是自己的岗位；屋虽简陋，却是自己的家；志虽渺小，却是自己的追求。,正能量,positive
1508, 成功需要靠自己的双手去创造，你能否成功，取决于你现在的学习态度和学习效率。,正能量,positive
1509, ⊙一分耕耘，一分收获。俭朴的生活，不但可以使精神愉快，而且可以培养革命品质。任何一种容器都装得满，惟有知识的容器大无边。一徐特立,正能量,positive
1510, ⊙学者大不宜志小气轻。志小则易足，易足则无由进；气轻则虚而为盈，约而为泰，亡而为有，以未知为已知’，未学为已学。——张载,正能量,positive
1511," ""这双大手对我的成长有着十足的意义，每当我的小手小脚冻得发冷时候，这双大手总是帮我取暖；每当我遇到困难时，这双大手总是在我身后鼓励我，使我每次都能取得成功。",正能量,positive
